task,suite name,condition,prompt,completion,log_prob,prediction
99,reflexive_prep_masc,match_sing, The officer next to the actors doubted,himself,tensor(-7.3114),['( (7;%match_sing%) < (7;%mismatch_sing%) ) & ( (7;%match_plural%) < (7;%mismatch_plural%) )']
99,reflexive_prep_masc,mismatch_sing, The officer next to the actors doubted,themselves,tensor(-4.7385),['( (7;%match_sing%) < (7;%mismatch_sing%) ) & ( (7;%match_plural%) < (7;%mismatch_plural%) )']
99,reflexive_prep_masc,match_plural, The officers next to the actor doubted,themselves,tensor(-4.1916),['( (7;%match_sing%) < (7;%mismatch_sing%) ) & ( (7;%match_plural%) < (7;%mismatch_plural%) )']
99,reflexive_prep_masc,mismatch_plural, The officers next to the actor doubted,himself,tensor(-8.4681),['( (7;%match_sing%) < (7;%mismatch_sing%) ) & ( (7;%match_plural%) < (7;%mismatch_plural%) )']
100,reflexive_prep_masc,match_sing, The teacher behind the ministers hurt,himself,tensor(-6.6455),['( (7;%match_sing%) < (7;%mismatch_sing%) ) & ( (7;%match_plural%) < (7;%mismatch_plural%) )']
100,reflexive_prep_masc,mismatch_sing, The teacher behind the ministers hurt,themselves,tensor(-4.4053),['( (7;%match_sing%) < (7;%mismatch_sing%) ) & ( (7;%match_plural%) < (7;%mismatch_plural%) )']
100,reflexive_prep_masc,match_plural, The teachers behind the minister hurt,themselves,tensor(-4.0549),['( (7;%match_sing%) < (7;%mismatch_sing%) ) & ( (7;%match_plural%) < (7;%mismatch_plural%) )']
100,reflexive_prep_masc,mismatch_plural, The teachers behind the minister hurt,himself,tensor(-7.1004),['( (7;%match_sing%) < (7;%mismatch_sing%) ) & ( (7;%match_plural%) < (7;%mismatch_plural%) )']
101,reflexive_prep_masc,match_sing, The senator in front of the actors injured,himself,tensor(-5.5471),['( (7;%match_sing%) < (7;%mismatch_sing%) ) & ( (7;%match_plural%) < (7;%mismatch_plural%) )']
101,reflexive_prep_masc,mismatch_sing, The senator in front of the actors injured,themselves,tensor(-4.1390),['( (7;%match_sing%) < (7;%mismatch_sing%) ) & ( (7;%match_plural%) < (7;%mismatch_plural%) )']
101,reflexive_prep_masc,match_plural, The senators in front of the actor injured,themselves,tensor(-3.5371),['( (7;%match_sing%) < (7;%mismatch_sing%) ) & ( (7;%match_plural%) < (7;%mismatch_plural%) )']
101,reflexive_prep_masc,mismatch_plural, The senators in front of the actor injured,himself,tensor(-5.9287),['( (7;%match_sing%) < (7;%mismatch_sing%) ) & ( (7;%match_plural%) < (7;%mismatch_plural%) )']
102,reflexive_prep_masc,match_sing, The consultant near the secretaries suspected,himself,tensor(-7.5253),['( (7;%match_sing%) < (7;%mismatch_sing%) ) & ( (7;%match_plural%) < (7;%mismatch_plural%) )']
102,reflexive_prep_masc,mismatch_sing, The consultant near the secretaries suspected,themselves,tensor(-4.4348),['( (7;%match_sing%) < (7;%mismatch_sing%) ) & ( (7;%match_plural%) < (7;%mismatch_plural%) )']
102,reflexive_prep_masc,match_plural, The consultants near the secretary suspected,themselves,tensor(-4.2886),['( (7;%match_sing%) < (7;%mismatch_sing%) ) & ( (7;%match_plural%) < (7;%mismatch_plural%) )']
102,reflexive_prep_masc,mismatch_plural, The consultants near the secretary suspected,himself,tensor(-9.7418),['( (7;%match_sing%) < (7;%mismatch_sing%) ) & ( (7;%match_plural%) < (7;%mismatch_plural%) )']
103,reflexive_prep_masc,match_sing, The guard to the side of the executives embarrassed,himself,tensor(-6.3854),['( (7;%match_sing%) < (7;%mismatch_sing%) ) & ( (7;%match_plural%) < (7;%mismatch_plural%) )']
103,reflexive_prep_masc,mismatch_sing, The guard to the side of the executives embarrassed,themselves,tensor(-4.2106),['( (7;%match_sing%) < (7;%mismatch_sing%) ) & ( (7;%match_plural%) < (7;%mismatch_plural%) )']
103,reflexive_prep_masc,match_plural, The guards to the side of the executive embarrassed,themselves,tensor(-3.5116),['( (7;%match_sing%) < (7;%mismatch_sing%) ) & ( (7;%match_plural%) < (7;%mismatch_plural%) )']
103,reflexive_prep_masc,mismatch_plural, The guards to the side of the executive embarrassed,himself,tensor(-7.3475),['( (7;%match_sing%) < (7;%mismatch_sing%) ) & ( (7;%match_plural%) < (7;%mismatch_plural%) )']
104,reflexive_prep_masc,match_sing, The clerk across from the authors disguised,himself,tensor(-5.1279),['( (7;%match_sing%) < (7;%mismatch_sing%) ) & ( (7;%match_plural%) < (7;%mismatch_plural%) )']
104,reflexive_prep_masc,mismatch_sing, The clerk across from the authors disguised,themselves,tensor(-3.6448),['( (7;%match_sing%) < (7;%mismatch_sing%) ) & ( (7;%match_plural%) < (7;%mismatch_plural%) )']
104,reflexive_prep_masc,match_plural, The clerks across from the author disguised,themselves,tensor(-3.1889),['( (7;%match_sing%) < (7;%mismatch_sing%) ) & ( (7;%match_plural%) < (7;%mismatch_plural%) )']
104,reflexive_prep_masc,mismatch_plural, The clerks across from the author disguised,himself,tensor(-5.4818),['( (7;%match_sing%) < (7;%mismatch_sing%) ) & ( (7;%match_plural%) < (7;%mismatch_plural%) )']
105,reflexive_prep_masc,match_sing, The architect next to the pilots hated,himself,tensor(-8.5712),['( (7;%match_sing%) < (7;%mismatch_sing%) ) & ( (7;%match_plural%) < (7;%mismatch_plural%) )']
105,reflexive_prep_masc,mismatch_sing, The architect next to the pilots hated,themselves,tensor(-5.0490),['( (7;%match_sing%) < (7;%mismatch_sing%) ) & ( (7;%match_plural%) < (7;%mismatch_plural%) )']
105,reflexive_prep_masc,match_plural, The architects next to the pilot hated,themselves,tensor(-4.3827),['( (7;%match_sing%) < (7;%mismatch_sing%) ) & ( (7;%match_plural%) < (7;%mismatch_plural%) )']
105,reflexive_prep_masc,mismatch_plural, The architects next to the pilot hated,himself,tensor(-9.1214),['( (7;%match_sing%) < (7;%mismatch_sing%) ) & ( (7;%match_plural%) < (7;%mismatch_plural%) )']
106,reflexive_prep_masc,match_sing, The athlete behind the doctors doubted,himself,tensor(-5.7404),['( (7;%match_sing%) < (7;%mismatch_sing%) ) & ( (7;%match_plural%) < (7;%mismatch_plural%) )']
106,reflexive_prep_masc,mismatch_sing, The athlete behind the doctors doubted,themselves,tensor(-4.2482),['( (7;%match_sing%) < (7;%mismatch_sing%) ) & ( (7;%match_plural%) < (7;%mismatch_plural%) )']
106,reflexive_prep_masc,match_plural, The athletes behind the doctor doubted,themselves,tensor(-3.8424),['( (7;%match_sing%) < (7;%mismatch_sing%) ) & ( (7;%match_plural%) < (7;%mismatch_plural%) )']
106,reflexive_prep_masc,mismatch_plural, The athletes behind the doctor doubted,himself,tensor(-8.7259),['( (7;%match_sing%) < (7;%mismatch_sing%) ) & ( (7;%match_plural%) < (7;%mismatch_plural%) )']
107,reflexive_prep_masc,match_sing, The actor in front of the farmers hurt,himself,tensor(-6.4612),['( (7;%match_sing%) < (7;%mismatch_sing%) ) & ( (7;%match_plural%) < (7;%mismatch_plural%) )']
107,reflexive_prep_masc,mismatch_sing, The actor in front of the farmers hurt,themselves,tensor(-4.1929),['( (7;%match_sing%) < (7;%mismatch_sing%) ) & ( (7;%match_plural%) < (7;%mismatch_plural%) )']
107,reflexive_prep_masc,match_plural, The actors in front of the farmer hurt,themselves,tensor(-3.6756),['( (7;%match_sing%) < (7;%mismatch_sing%) ) & ( (7;%match_plural%) < (7;%mismatch_plural%) )']
107,reflexive_prep_masc,mismatch_plural, The actors in front of the farmer hurt,himself,tensor(-6.7888),['( (7;%match_sing%) < (7;%mismatch_sing%) ) & ( (7;%match_plural%) < (7;%mismatch_plural%) )']
108,reflexive_prep_masc,match_sing, The minister near the managers injured,himself,tensor(-5.5714),['( (7;%match_sing%) < (7;%mismatch_sing%) ) & ( (7;%match_plural%) < (7;%mismatch_plural%) )']
108,reflexive_prep_masc,mismatch_sing, The minister near the managers injured,themselves,tensor(-4.0431),['( (7;%match_sing%) < (7;%mismatch_sing%) ) & ( (7;%match_plural%) < (7;%mismatch_plural%) )']
108,reflexive_prep_masc,match_plural, The ministers near the manager injured,themselves,tensor(-3.3188),['( (7;%match_sing%) < (7;%mismatch_sing%) ) & ( (7;%match_plural%) < (7;%mismatch_plural%) )']
108,reflexive_prep_masc,mismatch_plural, The ministers near the manager injured,himself,tensor(-5.9694),['( (7;%match_sing%) < (7;%mismatch_sing%) ) & ( (7;%match_plural%) < (7;%mismatch_plural%) )']
109,reflexive_prep_masc,match_sing, The taxi driver to the side of the customers suspected,himself,tensor(-9.4489),['( (7;%match_sing%) < (7;%mismatch_sing%) ) & ( (7;%match_plural%) < (7;%mismatch_plural%) )']
109,reflexive_prep_masc,mismatch_sing, The taxi driver to the side of the customers suspected,themselves,tensor(-4.8308),['( (7;%match_sing%) < (7;%mismatch_sing%) ) & ( (7;%match_plural%) < (7;%mismatch_plural%) )']
109,reflexive_prep_masc,match_plural, The taxi drivers to the side of the customer suspected,themselves,tensor(-4.3825),['( (7;%match_sing%) < (7;%mismatch_sing%) ) & ( (7;%match_plural%) < (7;%mismatch_plural%) )']
109,reflexive_prep_masc,mismatch_plural, The taxi drivers to the side of the customer suspected,himself,tensor(-10.4040),['( (7;%match_sing%) < (7;%mismatch_sing%) ) & ( (7;%match_plural%) < (7;%mismatch_plural%) )']
110,reflexive_prep_masc,match_sing, The secretary across from the officers embarrassed,himself,tensor(-7.2868),['( (7;%match_sing%) < (7;%mismatch_sing%) ) & ( (7;%match_plural%) < (7;%mismatch_plural%) )']
110,reflexive_prep_masc,mismatch_sing, The secretary across from the officers embarrassed,themselves,tensor(-3.8450),['( (7;%match_sing%) < (7;%mismatch_sing%) ) & ( (7;%match_plural%) < (7;%mismatch_plural%) )']
110,reflexive_prep_masc,match_plural, The secretaries across from the officer embarrassed,themselves,tensor(-3.3183),['( (7;%match_sing%) < (7;%mismatch_sing%) ) & ( (7;%match_plural%) < (7;%mismatch_plural%) )']
110,reflexive_prep_masc,mismatch_plural, The secretaries across from the officer embarrassed,himself,tensor(-7.9180),['( (7;%match_sing%) < (7;%mismatch_sing%) ) & ( (7;%match_plural%) < (7;%mismatch_plural%) )']
111,reflexive_prep_masc,match_sing, The executive next to the teachers disguised,himself,tensor(-4.6694),['( (7;%match_sing%) < (7;%mismatch_sing%) ) & ( (7;%match_plural%) < (7;%mismatch_plural%) )']
111,reflexive_prep_masc,mismatch_sing, The executive next to the teachers disguised,themselves,tensor(-2.9923),['( (7;%match_sing%) < (7;%mismatch_sing%) ) & ( (7;%match_plural%) < (7;%mismatch_plural%) )']
111,reflexive_prep_masc,match_plural, The executives next to the teacher disguised,themselves,tensor(-2.6458),['( (7;%match_sing%) < (7;%mismatch_sing%) ) & ( (7;%match_plural%) < (7;%mismatch_plural%) )']
111,reflexive_prep_masc,mismatch_plural, The executives next to the teacher disguised,himself,tensor(-5.3825),['( (7;%match_sing%) < (7;%mismatch_sing%) ) & ( (7;%match_plural%) < (7;%mismatch_plural%) )']
112,cleft,np_mismatch, What he did was ,the meal,tensor(-7.1729),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
112,cleft,np_match, What he ate was ,the meal,tensor(-3.5558),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
112,cleft,vp_mismatch, What he ate was,prepare,tensor(-17.0151),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
112,cleft,vp_mismatch, What he ate was prepare,the meal,tensor(-4.0256),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
112,cleft,vp_match, What he did was,prepare,tensor(-17.6045),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
112,cleft,vp_match, What he did was prepare,the meal,tensor(-5.3722),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
113,cleft,np_mismatch, What the young man did was ,the crops,tensor(-7.6605),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
113,cleft,np_match, What the young man planted was ,the crops,tensor(-4.7579),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
113,cleft,vp_mismatch, What the young man planted was,plant,tensor(-16.9501),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
113,cleft,vp_mismatch, What the young man planted was plant,the crops,tensor(-7.2753),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
113,cleft,vp_match, What the young man did was,plant,tensor(-16.2578),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
113,cleft,vp_match, What the young man did was plant,the crops,tensor(-6.7613),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
114,cleft,np_mismatch, What the worker did was ,the plane,tensor(-14.2039),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
114,cleft,np_match, What the worker repaired was ,the plane,tensor(-8.2899),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
114,cleft,vp_mismatch, What the worker repaired was,board,tensor(-16.8886),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
114,cleft,vp_mismatch, What the worker repaired was board,the plane,tensor(-9.0876),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
114,cleft,vp_match, What the worker did was,board,tensor(-16.8434),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
114,cleft,vp_match, What the worker did was board,the plane,tensor(-6.9876),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
115,cleft,np_mismatch, What the fan did was ,the tickets,tensor(-5.2120),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
115,cleft,np_match, What the fan sold was ,the tickets,tensor(-2.9025),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
115,cleft,vp_mismatch, What the fan sold was,buy,tensor(-8.2937),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
115,cleft,vp_mismatch, What the fan sold was buy,the tickets,tensor(-5.4287),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
115,cleft,vp_match, What the fan did was,buy,tensor(-7.6751),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
115,cleft,vp_match, What the fan did was buy,the tickets,tensor(-5.0666),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
116,cleft,np_mismatch, What the young woman did was ,the toilet,tensor(-4.1525),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
116,cleft,np_match, What the young woman wiped was ,the toilet,tensor(-2.8596),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
116,cleft,vp_mismatch, What the young woman wiped was,flush,tensor(-16.8517),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
116,cleft,vp_mismatch, What the young woman wiped was flush,the toilet,tensor(-3.5252),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
116,cleft,vp_match, What the young woman did was,flush,tensor(-18.6794),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
116,cleft,vp_match, What the young woman did was flush,the toilet,tensor(-3.0460),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
117,cleft,np_mismatch, What the fans did was ,the game,tensor(-8.8783),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
117,cleft,np_match, What the fans watched was ,the game,tensor(-4.2831),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
117,cleft,vp_mismatch, What the fans watched was,lose,tensor(-15.7908),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
117,cleft,vp_mismatch, What the fans watched was lose,the game,tensor(-6.3821),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
117,cleft,vp_match, What the fans did was,lose,tensor(-17.0252),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
117,cleft,vp_match, What the fans did was lose,the game,tensor(-6.5469),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
118,cleft,np_mismatch, What the gardener did was ,the tree,tensor(-10.5178),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
118,cleft,np_match, What the gardener trimmed was ,the tree,tensor(-3.4718),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
118,cleft,vp_mismatch, What the gardener trimmed was,plant,tensor(-15.2959),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
118,cleft,vp_mismatch, What the gardener trimmed was plant,the tree,tensor(-9.5662),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
118,cleft,vp_match, What the gardener did was,plant,tensor(-12.6117),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
118,cleft,vp_match, What the gardener did was plant,the tree,tensor(-7.8018),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
119,cleft,np_mismatch, What the old man did was ,the flag,tensor(-11.4531),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
119,cleft,np_match, What the old man bought was ,the flag,tensor(-9.0304),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
119,cleft,vp_mismatch, What the old man bought was,raise,tensor(-19.4205),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
119,cleft,vp_mismatch, What the old man bought was raise,the flag,tensor(-9.1308),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
119,cleft,vp_match, What the old man did was,raise,tensor(-14.4062),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
119,cleft,vp_match, What the old man did was raise,the flag,tensor(-5.8514),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
120,cleft,np_mismatch, What the old man did was ,the chicken,tensor(-5.0966),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
120,cleft,np_match, What the old man cooked was ,the chicken,tensor(-3.8938),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
120,cleft,vp_mismatch, What the old man cooked was,hunt,tensor(-9.2510),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
120,cleft,vp_mismatch, What the old man cooked was hunt,the chicken,tensor(-3.8504),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
120,cleft,vp_match, What the old man did was,hunt,tensor(-14.2476),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
120,cleft,vp_match, What the old man did was hunt,the chicken,tensor(-3.8618),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
121,cleft,np_mismatch, What the workers did was ,the sidewalk,tensor(-6.1384),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
121,cleft,np_match, What the workers walked down was ,the sidewalk,tensor(-2.0668),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
121,cleft,vp_mismatch, What the workers walked down was,pave,tensor(-12.9094),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
121,cleft,vp_mismatch, What the workers walked down was pave,the sidewalk,tensor(-2.4460),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
121,cleft,vp_match, What the workers did was,pave,tensor(-11.7180),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
121,cleft,vp_match, What the workers did was pave,the sidewalk,tensor(-3.4124),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
122,cleft,np_mismatch, Who the mother did was ,the baby,tensor(-5.7871),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
122,cleft,np_match, Who the mother fed was ,the baby,tensor(-2.7305),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
122,cleft,vp_mismatch, Who the mother fed was,hug,tensor(-7.5660),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
122,cleft,vp_mismatch, Who the mother fed was hug,the baby,tensor(-8.9373),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
122,cleft,vp_match, Who the mother did was,hug,tensor(-9.6615),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
122,cleft,vp_match, Who the mother did was hug,the baby,tensor(-7.0033),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
123,cleft,np_mismatch, What the old woman did was ,the apartment,tensor(-7.0453),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
123,cleft,np_match, What the old woman bought was ,the apartment,tensor(-5.1978),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
123,cleft,vp_mismatch, What the old woman bought was,furnish,tensor(-8.2488),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
123,cleft,vp_mismatch, What the old woman bought was furnish,the apartment,tensor(-3.8487),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
123,cleft,vp_match, What the old woman did was,furnish,tensor(-7.7146),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
123,cleft,vp_match, What the old woman did was furnish,the apartment,tensor(-2.1935),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
124,cleft,np_mismatch, What the guards did was ,the plot,tensor(-9.8098),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
124,cleft,np_match, What the guards concocted was ,the plot,tensor(-5.9180),['((6;%np_mismatch%)-(6;%np_match%))+(((5;%vp_mismatch%)+(6;%vp_mismatch%))-((5;%vp_match%)+(6;%vp_match%)))>0']
